State_ID,State_Name,GeoLocation,P_ID,D_ID,Weather_ID
619871,New Hampshire,"(43.65595011300047, -71.50036091999965)",19971,169871,319871
619872,New York,"(42.82700103200045, -75.54397042699964)",19972,169872,319872
619873,Washington,"(47.52227862900048, -120.47001078999972)",19973,169873,319873
619874,Missouri,"(38.635790776000476, -92.56630005299968)",19974,169874,319874
619875,Idaho,"(43.682630005000476, -114.3637300419997)",19975,169875,319875
619876,Kansas,"(38.34774030000045, -98.20078122699965)",19976,169876,319876
619877,Utah,"(39.360700171000474, -111.58713063499971)",19977,169877,319877
619878,Massachusetts,"(42.27687047000046, -72.08269067499964)",19978,169878,319878
619879,Illinois,"(40.48501028300046, -88.99771017799969)",19979,169879,319879
619880,Tennessee,"(35.68094058000048, -85.77449091399967)",19980,169880,319880
619881,South Carolina,"(33.998821303000454, -81.04537120699968)",19981,169881,319881
619882,Arkansas,"(34.74865012400045, -92.27449074299966)",19982,169882,319882
619883,Guam,"(13.444304, 144.793731)",19983,169883,319883
619884,Virgin Islands,"(18.335765, -64.896335)",19984,169884,319884
619885,Tennessee,"(35.68094058000048, -85.77449091399967)",19985,169885,319885
619886,Indiana,"(39.766910452000445, -86.14996019399968)",19986,169886,319886
619887,Alaska,"(64.84507995700051, -147.72205903599973)",19987,169887,319887
619888,Minnesota,"(46.35564873600049, -94.79420050299967)",19988,169888,319888
619889,Montana,"(47.06652897200047, -109.42442064499971)",19989,169889,319889
619890,Vermont,"(43.62538123900049, -72.51764079099962)",19990,169890,319890
619891,New Jersey,"(40.13057004800049, -74.27369128799967)",19991,169891,319891
619892,Iowa,"(42.46940091300047, -93.81649055599968)",19992,169892,319892
619893,Washington,"(47.52227862900048, -120.47001078999972)",19993,169893,319893
619894,Arkansas,"(34.74865012400045, -92.27449074299966)",19994,169894,319894
619895,Louisiana,"(31.31266064400046, -92.44568007099969)",19995,169895,319895
619896,California,"(37.63864012300047, -120.99999953799971)",19996,169896,319896
619897,Oklahoma,"(35.47203135600046, -97.52107021399968)",19997,169897,319897
619898,South Dakota,"(44.353130053000484, -100.3735306369997)",19998,169898,319898
619899,Nevada,"(39.493240390000494, -117.07184056399967)",19999,169899,319899
619900,Virgin Islands,"(18.335765, -64.896335)",20000,169900,319900
619901,Iowa,"(42.46940091300047, -93.81649055599968)",20001,169901,319901
619902,Ohio,"(40.06021014100048, -82.40426005599966)",20002,169902,319902
619903,Maine,"(45.254228894000505, -68.98503133599962)",20003,169903,319903
619904,Colorado,"(38.843840757000464, -106.13361092099967)",20004,169904,319904
619905,Kansas,"(38.34774030000045, -98.20078122699965)",20005,169905,319905
619906,Montana,"(47.06652897200047, -109.42442064499971)",20006,169906,319906
619907,Alabama,"(32.84057112200048, -86.63186076199969)",20007,169907,319907
619908,Alabama,"(32.84057112200048, -86.63186076199969)",20008,169908,319908
619909,Mississippi,"(32.745510099000455, -89.53803082499968)",20009,169909,319909
619910,Oregon,"(44.56744942400047, -120.15503132599969)",20010,169910,319910
619911,Nevada,"(39.493240390000494, -117.07184056399967)",20011,169911,319911
619912,Alabama,"(32.84057112200048, -86.63186076199969)",20012,169912,319912
619913,Mississippi,"(32.745510099000455, -89.53803082499968)",20013,169913,319913
619914,Wisconsin,"(44.39319117400049, -89.81637074199966)",20014,169914,319914
619915,California,"(37.63864012300047, -120.99999953799971)",20015,169915,319915
619916,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20016,169916,319916
619917,South Dakota,"(44.353130053000484, -100.3735306369997)",20017,169917,319917
619918,Virginia,"(37.54268067400045, -78.45789046299967)",20018,169918,319918
619919,Georgia,"(32.83968109300048, -83.62758034599966)",20019,169919,319919
619920,North Dakota,"(47.47531977900047, -100.11842104899966)",20020,169920,319920
619921,Georgia,"(32.83968109300048, -83.62758034599966)",20021,169921,319921
619922,Texas,"(31.827240407000488, -99.42677020599967)",20022,169922,319922
619923,District of Columbia,"(38.89037138500049, -77.03196112699965)",20023,169923,319923
619924,Puerto Rico,"(18.220833, -66.590149)",20024,169924,319924
619925,Oregon,"(44.56744942400047, -120.15503132599969)",20025,169925,319925
619926,Kansas,"(38.34774030000045, -98.20078122699965)",20026,169926,319926
619927,Arizona,"(34.865970280000454, -111.76381127699972)",20027,169927,319927
619928,Nebraska,"(41.6410409880005, -99.36572062299967)",20028,169928,319928
619929,Illinois,"(40.48501028300046, -88.99771017799969)",20029,169929,319929
619930,Mississippi,"(32.745510099000455, -89.53803082499968)",20030,169930,319930
619931,New York,"(42.82700103200045, -75.54397042699964)",20031,169931,319931
619932,District of Columbia,"(38.89037138500049, -77.03196112699965)",20032,169932,319932
619933,Wyoming,"(43.23554134300048, -108.10983035299967)",20033,169933,319933
619934,Maryland,"(39.29058096400047, -76.60926011099963)",20034,169934,319934
619935,Mississippi,"(32.745510099000455, -89.53803082499968)",20035,169935,319935
619936,Hawaii,"(21.304850435000446, -157.85774940299973)",20036,169936,319936
619937,Maryland,"(39.29058096400047, -76.60926011099963)",20037,169937,319937
619938,Iowa,"(42.46940091300047, -93.81649055599968)",20038,169938,319938
619939,Texas,"(31.827240407000488, -99.42677020599967)",20039,169939,319939
619940,Utah,"(39.360700171000474, -111.58713063499971)",20040,169940,319940
619941,Wyoming,"(43.23554134300048, -108.10983035299967)",20041,169941,319941
619942,South Dakota,"(44.353130053000484, -100.3735306369997)",20042,169942,319942
619943,North Carolina,"(35.466220975000454, -79.15925046299964)",20043,169943,319943
619944,Utah,"(39.360700171000474, -111.58713063499971)",20044,169944,319944
619945,Colorado,"(38.843840757000464, -106.13361092099967)",20045,169945,319945
619946,Iowa,"(42.46940091300047, -93.81649055599968)",20046,169946,319946
619947,Nebraska,"(41.6410409880005, -99.36572062299967)",20047,169947,319947
619948,Alabama,"(32.84057112200048, -86.63186076199969)",20048,169948,319948
619949,Missouri,"(38.635790776000476, -92.56630005299968)",20049,169949,319949
619950,Kansas,"(38.34774030000045, -98.20078122699965)",20050,169950,319950
619951,Oregon,"(44.56744942400047, -120.15503132599969)",20051,169951,319951
619952,Delaware,"(39.008830667000495, -75.57774116799965)",20052,169952,319952
619953,Delaware,"(39.008830667000495, -75.57774116799965)",20053,169953,319953
619954,Georgia,"(32.83968109300048, -83.62758034599966)",20054,169954,319954
619955,Louisiana,"(31.31266064400046, -92.44568007099969)",20055,169955,319955
619956,Kentucky,"(37.645970271000465, -84.77497104799966)",20056,169956,319956
619957,Arizona,"(34.865970280000454, -111.76381127699972)",20057,169957,319957
619958,Massachusetts,"(42.27687047000046, -72.08269067499964)",20058,169958,319958
619959,New York,"(42.82700103200045, -75.54397042699964)",20059,169959,319959
619960,Minnesota,"(46.35564873600049, -94.79420050299967)",20060,169960,319960
619961,Arkansas,"(34.74865012400045, -92.27449074299966)",20061,169961,319961
619962,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20062,169962,319962
619963,District of Columbia,"(38.89037138500049, -77.03196112699965)",20063,169963,319963
619964,Rhode Island,"(41.70828019300046, -71.52247031399963)",20064,169964,319964
619965,Colorado,"(38.843840757000464, -106.13361092099967)",20065,169965,319965
619966,Connecticut,"(41.56266102000046, -72.64984095199964)",20066,169966,319966
619967,Minnesota,"(46.35564873600049, -94.79420050299967)",20067,169967,319967
619968,Illinois,"(40.48501028300046, -88.99771017799969)",20068,169968,319968
619969,Tennessee,"(35.68094058000048, -85.77449091399967)",20069,169969,319969
619970,Maryland,"(39.29058096400047, -76.60926011099963)",20070,169970,319970
619971,Mississippi,"(32.745510099000455, -89.53803082499968)",20071,169971,319971
619972,California,"(37.63864012300047, -120.99999953799971)",20072,169972,319972
619973,Ohio,"(40.06021014100048, -82.40426005599966)",20073,169973,319973
619974,Missouri,"(38.635790776000476, -92.56630005299968)",20074,169974,319974
619975,Iowa,"(42.46940091300047, -93.81649055599968)",20075,169975,319975
619976,Puerto Rico,"(18.220833, -66.590149)",20076,169976,319976
619977,Puerto Rico,"(18.220833, -66.590149)",20077,169977,319977
619978,Mississippi,"(32.745510099000455, -89.53803082499968)",20078,169978,319978
619979,Wisconsin,"(44.39319117400049, -89.81637074199966)",20079,169979,319979
619980,Nevada,"(39.493240390000494, -117.07184056399967)",20080,169980,319980
619981,Illinois,"(40.48501028300046, -88.99771017799969)",20081,169981,319981
619982,Puerto Rico,"(18.220833, -66.590149)",20082,169982,319982
619983,Delaware,"(39.008830667000495, -75.57774116799965)",20083,169983,319983
619984,Delaware,"(39.008830667000495, -75.57774116799965)",20084,169984,319984
619985,Illinois,"(40.48501028300046, -88.99771017799969)",20085,169985,319985
619986,Texas,"(31.827240407000488, -99.42677020599967)",20086,169986,319986
619987,West Virginia,"(38.66551020200046, -80.71264013499967)",20087,169987,319987
619988,Connecticut,"(41.56266102000046, -72.64984095199964)",20088,169988,319988
619989,South Dakota,"(44.353130053000484, -100.3735306369997)",20089,169989,319989
619990,Puerto Rico,"(18.220833, -66.590149)",20090,169990,319990
619991,Michigan,"(44.6613195430005, -84.71439026999968)",20091,169991,319991
619992,Connecticut,"(41.56266102000046, -72.64984095199964)",20092,169992,319992
619993,West Virginia,"(38.66551020200046, -80.71264013499967)",20093,169993,319993
619994,Washington,"(47.52227862900048, -120.47001078999972)",20094,169994,319994
619995,Louisiana,"(31.31266064400046, -92.44568007099969)",20095,169995,319995
619996,Virginia,"(37.54268067400045, -78.45789046299967)",20096,169996,319996
619997,New Hampshire,"(43.65595011300047, -71.50036091999965)",20097,169997,319997
619998,New Hampshire,"(43.65595011300047, -71.50036091999965)",20098,169998,319998
619999,Idaho,"(43.682630005000476, -114.3637300419997)",20099,169999,319999
620000,Texas,"(31.827240407000488, -99.42677020599967)",20100,170000,320000
620001,Utah,"(39.360700171000474, -111.58713063499971)",20101,170001,320001
620002,Michigan,"(44.6613195430005, -84.71439026999968)",20102,170002,320002
620003,Utah,"(39.360700171000474, -111.58713063499971)",20103,170003,320003
620004,Guam,"(13.444304, 144.793731)",20104,170004,320004
620005,Connecticut,"(41.56266102000046, -72.64984095199964)",20105,170005,320005
620006,Washington,"(47.52227862900048, -120.47001078999972)",20106,170006,320006
620007,Guam,"(13.444304, 144.793731)",20107,170007,320007
620008,Nebraska,"(41.6410409880005, -99.36572062299967)",20108,170008,320008
620009,Ohio,"(40.06021014100048, -82.40426005599966)",20109,170009,320009
620010,Arkansas,"(34.74865012400045, -92.27449074299966)",20110,170010,320010
620011,Wyoming,"(43.23554134300048, -108.10983035299967)",20111,170011,320011
620012,Illinois,"(40.48501028300046, -88.99771017799969)",20112,170012,320012
620013,Texas,"(31.827240407000488, -99.42677020599967)",20113,170013,320013
620014,Vermont,"(43.62538123900049, -72.51764079099962)",20114,170014,320014
620015,Mississippi,"(32.745510099000455, -89.53803082499968)",20115,170015,320015
620016,Virgin Islands,"(18.335765, -64.896335)",20116,170016,320016
620017,Texas,"(31.827240407000488, -99.42677020599967)",20117,170017,320017
620018,Texas,"(31.827240407000488, -99.42677020599967)",20118,170018,320018
620019,California,"(37.63864012300047, -120.99999953799971)",20119,170019,320019
620020,Montana,"(47.06652897200047, -109.42442064499971)",20120,170020,320020
620021,Kansas,"(38.34774030000045, -98.20078122699965)",20121,170021,320021
620022,Montana,"(47.06652897200047, -109.42442064499971)",20122,170022,320022
620023,Iowa,"(42.46940091300047, -93.81649055599968)",20123,170023,320023
620024,Kentucky,"(37.645970271000465, -84.77497104799966)",20124,170024,320024
620025,Virgin Islands,"(18.335765, -64.896335)",20125,170025,320025
620026,Virgin Islands,"(18.335765, -64.896335)",20126,170026,320026
620027,Illinois,"(40.48501028300046, -88.99771017799969)",20127,170027,320027
620028,Arizona,"(34.865970280000454, -111.76381127699972)",20128,170028,320028
620029,Mississippi,"(32.745510099000455, -89.53803082499968)",20129,170029,320029
620030,Kansas,"(38.34774030000045, -98.20078122699965)",20130,170030,320030
620031,Nevada,"(39.493240390000494, -117.07184056399967)",20131,170031,320031
620032,Missouri,"(38.635790776000476, -92.56630005299968)",20132,170032,320032
620033,Michigan,"(44.6613195430005, -84.71439026999968)",20133,170033,320033
620034,Wisconsin,"(44.39319117400049, -89.81637074199966)",20134,170034,320034
620035,Oklahoma,"(35.47203135600046, -97.52107021399968)",20135,170035,320035
620036,Kansas,"(38.34774030000045, -98.20078122699965)",20136,170036,320036
620037,Nebraska,"(41.6410409880005, -99.36572062299967)",20137,170037,320037
620038,Idaho,"(43.682630005000476, -114.3637300419997)",20138,170038,320038
620039,Kentucky,"(37.645970271000465, -84.77497104799966)",20139,170039,320039
620040,North Dakota,"(47.47531977900047, -100.11842104899966)",20140,170040,320040
620041,New York,"(42.82700103200045, -75.54397042699964)",20141,170041,320041
620042,Virginia,"(37.54268067400045, -78.45789046299967)",20142,170042,320042
620043,Alaska,"(64.84507995700051, -147.72205903599973)",20143,170043,320043
620044,Alaska,"(64.84507995700051, -147.72205903599973)",20144,170044,320044
620045,District of Columbia,"(38.89037138500049, -77.03196112699965)",20145,170045,320045
620046,Virginia,"(37.54268067400045, -78.45789046299967)",20146,170046,320046
620047,Connecticut,"(41.56266102000046, -72.64984095199964)",20147,170047,320047
620048,Michigan,"(44.6613195430005, -84.71439026999968)",20148,170048,320048
620049,New York,"(42.82700103200045, -75.54397042699964)",20149,170049,320049
620050,Mississippi,"(32.745510099000455, -89.53803082499968)",20150,170050,320050
620051,Delaware,"(39.008830667000495, -75.57774116799965)",20151,170051,320051
620052,South Dakota,"(44.353130053000484, -100.3735306369997)",20152,170052,320052
620053,Iowa,"(42.46940091300047, -93.81649055599968)",20153,170053,320053
620054,Indiana,"(39.766910452000445, -86.14996019399968)",20154,170054,320054
620055,Colorado,"(38.843840757000464, -106.13361092099967)",20155,170055,320055
620056,Nevada,"(39.493240390000494, -117.07184056399967)",20156,170056,320056
620057,Texas,"(31.827240407000488, -99.42677020599967)",20157,170057,320057
620058,Minnesota,"(46.35564873600049, -94.79420050299967)",20158,170058,320058
620059,Missouri,"(38.635790776000476, -92.56630005299968)",20159,170059,320059
620060,North Carolina,"(35.466220975000454, -79.15925046299964)",20160,170060,320060
620061,New Mexico,"(34.52088095200048, -106.24058098499967)",20161,170061,320061
620062,South Dakota,"(44.353130053000484, -100.3735306369997)",20162,170062,320062
620063,Puerto Rico,"(18.220833, -66.590149)",20163,170063,320063
620064,Delaware,"(39.008830667000495, -75.57774116799965)",20164,170064,320064
620065,Nebraska,"(41.6410409880005, -99.36572062299967)",20165,170065,320065
620066,California,"(37.63864012300047, -120.99999953799971)",20166,170066,320066
620067,Tennessee,"(35.68094058000048, -85.77449091399967)",20167,170067,320067
620068,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20168,170068,320068
620069,Massachusetts,"(42.27687047000046, -72.08269067499964)",20169,170069,320069
620070,New Hampshire,"(43.65595011300047, -71.50036091999965)",20170,170070,320070
620071,Mississippi,"(32.745510099000455, -89.53803082499968)",20171,170071,320071
620072,Massachusetts,"(42.27687047000046, -72.08269067499964)",20172,170072,320072
620073,Illinois,"(40.48501028300046, -88.99771017799969)",20173,170073,320073
620074,Oregon,"(44.56744942400047, -120.15503132599969)",20174,170074,320074
620075,North Dakota,"(47.47531977900047, -100.11842104899966)",20175,170075,320075
620076,Michigan,"(44.6613195430005, -84.71439026999968)",20176,170076,320076
620077,South Carolina,"(33.998821303000454, -81.04537120699968)",20177,170077,320077
620078,Oklahoma,"(35.47203135600046, -97.52107021399968)",20178,170078,320078
620079,Illinois,"(40.48501028300046, -88.99771017799969)",20179,170079,320079
620080,New Mexico,"(34.52088095200048, -106.24058098499967)",20180,170080,320080
620081,Ohio,"(40.06021014100048, -82.40426005599966)",20181,170081,320081
620082,Oregon,"(44.56744942400047, -120.15503132599969)",20182,170082,320082
620083,Utah,"(39.360700171000474, -111.58713063499971)",20183,170083,320083
620084,Kentucky,"(37.645970271000465, -84.77497104799966)",20184,170084,320084
620085,Alabama,"(32.84057112200048, -86.63186076199969)",20185,170085,320085
620086,Alabama,"(32.84057112200048, -86.63186076199969)",20186,170086,320086
620087,Maryland,"(39.29058096400047, -76.60926011099963)",20187,170087,320087
620088,Idaho,"(43.682630005000476, -114.3637300419997)",20188,170088,320088
620089,Ohio,"(40.06021014100048, -82.40426005599966)",20189,170089,320089
620090,Delaware,"(39.008830667000495, -75.57774116799965)",20190,170090,320090
620091,Montana,"(47.06652897200047, -109.42442064499971)",20191,170091,320091
620092,Colorado,"(38.843840757000464, -106.13361092099967)",20192,170092,320092
620093,New Jersey,"(40.13057004800049, -74.27369128799967)",20193,170093,320093
620094,Rhode Island,"(41.70828019300046, -71.52247031399963)",20194,170094,320094
620095,Wyoming,"(43.23554134300048, -108.10983035299967)",20195,170095,320095
620096,Indiana,"(39.766910452000445, -86.14996019399968)",20196,170096,320096
620097,Delaware,"(39.008830667000495, -75.57774116799965)",20197,170097,320097
620098,Virginia,"(37.54268067400045, -78.45789046299967)",20198,170098,320098
620099,New Jersey,"(40.13057004800049, -74.27369128799967)",20199,170099,320099
620100,Illinois,"(40.48501028300046, -88.99771017799969)",20200,170100,320100
620101,Arizona,"(34.865970280000454, -111.76381127699972)",20201,170101,320101
620102,Virgin Islands,"(18.335765, -64.896335)",20202,170102,320102
620103,Colorado,"(38.843840757000464, -106.13361092099967)",20203,170103,320103
620104,Alabama,"(32.84057112200048, -86.63186076199969)",20204,170104,320104
620105,Connecticut,"(41.56266102000046, -72.64984095199964)",20205,170105,320105
620106,Indiana,"(39.766910452000445, -86.14996019399968)",20206,170106,320106
620107,Puerto Rico,"(18.220833, -66.590149)",20207,170107,320107
620108,West Virginia,"(38.66551020200046, -80.71264013499967)",20208,170108,320108
620109,Indiana,"(39.766910452000445, -86.14996019399968)",20209,170109,320109
620110,West Virginia,"(38.66551020200046, -80.71264013499967)",20210,170110,320110
620111,Louisiana,"(31.31266064400046, -92.44568007099969)",20211,170111,320111
620112,Guam,"(13.444304, 144.793731)",20212,170112,320112
620113,Connecticut,"(41.56266102000046, -72.64984095199964)",20213,170113,320113
620114,Washington,"(47.52227862900048, -120.47001078999972)",20214,170114,320114
620115,Colorado,"(38.843840757000464, -106.13361092099967)",20215,170115,320115
620116,California,"(37.63864012300047, -120.99999953799971)",20216,170116,320116
620117,Wyoming,"(43.23554134300048, -108.10983035299967)",20217,170117,320117
620118,North Dakota,"(47.47531977900047, -100.11842104899966)",20218,170118,320118
620119,Connecticut,"(41.56266102000046, -72.64984095199964)",20219,170119,320119
620120,Texas,"(31.827240407000488, -99.42677020599967)",20220,170120,320120
620121,Texas,"(31.827240407000488, -99.42677020599967)",20221,170121,320121
620122,Colorado,"(38.843840757000464, -106.13361092099967)",20222,170122,320122
620123,South Dakota,"(44.353130053000484, -100.3735306369997)",20223,170123,320123
620124,Utah,"(39.360700171000474, -111.58713063499971)",20224,170124,320124
620125,New York,"(42.82700103200045, -75.54397042699964)",20225,170125,320125
620126,Michigan,"(44.6613195430005, -84.71439026999968)",20226,170126,320126
620127,Wyoming,"(43.23554134300048, -108.10983035299967)",20227,170127,320127
620128,Iowa,"(42.46940091300047, -93.81649055599968)",20228,170128,320128
620129,Kansas,"(38.34774030000045, -98.20078122699965)",20229,170129,320129
620130,Arizona,"(34.865970280000454, -111.76381127699972)",20230,170130,320130
620131,Vermont,"(43.62538123900049, -72.51764079099962)",20231,170131,320131
620132,Guam,"(13.444304, 144.793731)",20232,170132,320132
620133,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20233,170133,320133
620134,California,"(37.63864012300047, -120.99999953799971)",20234,170134,320134
620135,Arkansas,"(34.74865012400045, -92.27449074299966)",20235,170135,320135
620136,Arkansas,"(34.74865012400045, -92.27449074299966)",20236,170136,320136
620137,North Dakota,"(47.47531977900047, -100.11842104899966)",20237,170137,320137
620138,South Carolina,"(33.998821303000454, -81.04537120699968)",20238,170138,320138
620139,New Mexico,"(34.52088095200048, -106.24058098499967)",20239,170139,320139
620140,Hawaii,"(21.304850435000446, -157.85774940299973)",20240,170140,320140
620141,Wyoming,"(43.23554134300048, -108.10983035299967)",20241,170141,320141
620142,Arkansas,"(34.74865012400045, -92.27449074299966)",20242,170142,320142
620143,Hawaii,"(21.304850435000446, -157.85774940299973)",20243,170143,320143
620144,Iowa,"(42.46940091300047, -93.81649055599968)",20244,170144,320144
620145,Texas,"(31.827240407000488, -99.42677020599967)",20245,170145,320145
620146,Oklahoma,"(35.47203135600046, -97.52107021399968)",20246,170146,320146
620147,Maryland,"(39.29058096400047, -76.60926011099963)",20247,170147,320147
620148,Missouri,"(38.635790776000476, -92.56630005299968)",20248,170148,320148
620149,Nebraska,"(41.6410409880005, -99.36572062299967)",20249,170149,320149
620150,Delaware,"(39.008830667000495, -75.57774116799965)",20250,170150,320150
620151,Wisconsin,"(44.39319117400049, -89.81637074199966)",20251,170151,320151
620152,Iowa,"(42.46940091300047, -93.81649055599968)",20252,170152,320152
620153,Wyoming,"(43.23554134300048, -108.10983035299967)",20253,170153,320153
620154,Kansas,"(38.34774030000045, -98.20078122699965)",20254,170154,320154
620155,Indiana,"(39.766910452000445, -86.14996019399968)",20255,170155,320155
620156,North Carolina,"(35.466220975000454, -79.15925046299964)",20256,170156,320156
620157,West Virginia,"(38.66551020200046, -80.71264013499967)",20257,170157,320157
620158,District of Columbia,"(38.89037138500049, -77.03196112699965)",20258,170158,320158
620159,Rhode Island,"(41.70828019300046, -71.52247031399963)",20259,170159,320159
620160,Kansas,"(38.34774030000045, -98.20078122699965)",20260,170160,320160
620161,Maryland,"(39.29058096400047, -76.60926011099963)",20261,170161,320161
620162,District of Columbia,"(38.89037138500049, -77.03196112699965)",20262,170162,320162
620163,Alaska,"(64.84507995700051, -147.72205903599973)",20263,170163,320163
620164,South Carolina,"(33.998821303000454, -81.04537120699968)",20264,170164,320164
620165,Missouri,"(38.635790776000476, -92.56630005299968)",20265,170165,320165
620166,Montana,"(47.06652897200047, -109.42442064499971)",20266,170166,320166
620167,Guam,"(13.444304, 144.793731)",20267,170167,320167
620168,Indiana,"(39.766910452000445, -86.14996019399968)",20268,170168,320168
620169,Oklahoma,"(35.47203135600046, -97.52107021399968)",20269,170169,320169
620170,Connecticut,"(41.56266102000046, -72.64984095199964)",20270,170170,320170
620171,Arizona,"(34.865970280000454, -111.76381127699972)",20271,170171,320171
620172,Nevada,"(39.493240390000494, -117.07184056399967)",20272,170172,320172
620173,Idaho,"(43.682630005000476, -114.3637300419997)",20273,170173,320173
620174,Nevada,"(39.493240390000494, -117.07184056399967)",20274,170174,320174
620175,Vermont,"(43.62538123900049, -72.51764079099962)",20275,170175,320175
620176,Missouri,"(38.635790776000476, -92.56630005299968)",20276,170176,320176
620177,Nevada,"(39.493240390000494, -117.07184056399967)",20277,170177,320177
620178,Kansas,"(38.34774030000045, -98.20078122699965)",20278,170178,320178
620179,New Mexico,"(34.52088095200048, -106.24058098499967)",20279,170179,320179
620180,Hawaii,"(21.304850435000446, -157.85774940299973)",20280,170180,320180
620181,West Virginia,"(38.66551020200046, -80.71264013499967)",20281,170181,320181
620182,Arizona,"(34.865970280000454, -111.76381127699972)",20282,170182,320182
620183,North Carolina,"(35.466220975000454, -79.15925046299964)",20283,170183,320183
620184,Wisconsin,"(44.39319117400049, -89.81637074199966)",20284,170184,320184
620185,Tennessee,"(35.68094058000048, -85.77449091399967)",20285,170185,320185
620186,Minnesota,"(46.35564873600049, -94.79420050299967)",20286,170186,320186
620187,Alaska,"(64.84507995700051, -147.72205903599973)",20287,170187,320187
620188,New Hampshire,"(43.65595011300047, -71.50036091999965)",20288,170188,320188
620189,North Dakota,"(47.47531977900047, -100.11842104899966)",20289,170189,320189
620190,Maine,"(45.254228894000505, -68.98503133599962)",20290,170190,320190
620191,Tennessee,"(35.68094058000048, -85.77449091399967)",20291,170191,320191
620192,Mississippi,"(32.745510099000455, -89.53803082499968)",20292,170192,320192
620193,Montana,"(47.06652897200047, -109.42442064499971)",20293,170193,320193
620194,Massachusetts,"(42.27687047000046, -72.08269067499964)",20294,170194,320194
620195,Massachusetts,"(42.27687047000046, -72.08269067499964)",20295,170195,320195
620196,New Jersey,"(40.13057004800049, -74.27369128799967)",20296,170196,320196
620197,Minnesota,"(46.35564873600049, -94.79420050299967)",20297,170197,320197
620198,Idaho,"(43.682630005000476, -114.3637300419997)",20298,170198,320198
620199,Minnesota,"(46.35564873600049, -94.79420050299967)",20299,170199,320199
620200,Minnesota,"(46.35564873600049, -94.79420050299967)",20300,170200,320200
620201,Guam,"(13.444304, 144.793731)",20301,170201,320201
620202,Michigan,"(44.6613195430005, -84.71439026999968)",20302,170202,320202
620203,Delaware,"(39.008830667000495, -75.57774116799965)",20303,170203,320203
620204,Ohio,"(40.06021014100048, -82.40426005599966)",20304,170204,320204
620205,Washington,"(47.52227862900048, -120.47001078999972)",20305,170205,320205
620206,Rhode Island,"(41.70828019300046, -71.52247031399963)",20306,170206,320206
620207,Montana,"(47.06652897200047, -109.42442064499971)",20307,170207,320207
620208,Wisconsin,"(44.39319117400049, -89.81637074199966)",20308,170208,320208
620209,Utah,"(39.360700171000474, -111.58713063499971)",20309,170209,320209
620210,Indiana,"(39.766910452000445, -86.14996019399968)",20310,170210,320210
620211,Idaho,"(43.682630005000476, -114.3637300419997)",20311,170211,320211
620212,Vermont,"(43.62538123900049, -72.51764079099962)",20312,170212,320212
620213,Virginia,"(37.54268067400045, -78.45789046299967)",20313,170213,320213
620214,South Carolina,"(33.998821303000454, -81.04537120699968)",20314,170214,320214
620215,Michigan,"(44.6613195430005, -84.71439026999968)",20315,170215,320215
620216,Delaware,"(39.008830667000495, -75.57774116799965)",20316,170216,320216
620217,Ohio,"(40.06021014100048, -82.40426005599966)",20317,170217,320217
620218,Georgia,"(32.83968109300048, -83.62758034599966)",20318,170218,320218
620219,New York,"(42.82700103200045, -75.54397042699964)",20319,170219,320219
620220,North Dakota,"(47.47531977900047, -100.11842104899966)",20320,170220,320220
620221,Vermont,"(43.62538123900049, -72.51764079099962)",20321,170221,320221
620222,Montana,"(47.06652897200047, -109.42442064499971)",20322,170222,320222
620223,Ohio,"(40.06021014100048, -82.40426005599966)",20323,170223,320223
620224,California,"(37.63864012300047, -120.99999953799971)",20324,170224,320224
620225,Tennessee,"(35.68094058000048, -85.77449091399967)",20325,170225,320225
620226,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20326,170226,320226
620227,New Hampshire,"(43.65595011300047, -71.50036091999965)",20327,170227,320227
620228,Vermont,"(43.62538123900049, -72.51764079099962)",20328,170228,320228
620229,Utah,"(39.360700171000474, -111.58713063499971)",20329,170229,320229
620230,Maine,"(45.254228894000505, -68.98503133599962)",20330,170230,320230
620231,New Jersey,"(40.13057004800049, -74.27369128799967)",20331,170231,320231
620232,Vermont,"(43.62538123900049, -72.51764079099962)",20332,170232,320232
620233,New Jersey,"(40.13057004800049, -74.27369128799967)",20333,170233,320233
620234,Kentucky,"(37.645970271000465, -84.77497104799966)",20334,170234,320234
620235,District of Columbia,"(38.89037138500049, -77.03196112699965)",20335,170235,320235
620236,Tennessee,"(35.68094058000048, -85.77449091399967)",20336,170236,320236
620237,Minnesota,"(46.35564873600049, -94.79420050299967)",20337,170237,320237
620238,California,"(37.63864012300047, -120.99999953799971)",20338,170238,320238
620239,Rhode Island,"(41.70828019300046, -71.52247031399963)",20339,170239,320239
620240,Utah,"(39.360700171000474, -111.58713063499971)",20340,170240,320240
620241,Oklahoma,"(35.47203135600046, -97.52107021399968)",20341,170241,320241
620242,Colorado,"(38.843840757000464, -106.13361092099967)",20342,170242,320242
620243,South Carolina,"(33.998821303000454, -81.04537120699968)",20343,170243,320243
620244,Massachusetts,"(42.27687047000046, -72.08269067499964)",20344,170244,320244
620245,Alaska,"(64.84507995700051, -147.72205903599973)",20345,170245,320245
620246,Kansas,"(38.34774030000045, -98.20078122699965)",20346,170246,320246
