Time_ID,Year,Month,P_ID
369549,2021,3,19649
369550,2021,5,19650
369551,2021,3,19651
369552,2021,6,19652
369553,2021,10,19653
369554,2021,3,19654
369555,2022,9,19655
369556,2023,3,19656
369557,2023,7,19657
369558,2022,11,19658
369559,2023,10,19659
369560,2021,2,19660
369561,2023,9,19661
369562,2022,4,19662
369563,2021,7,19663
369564,2023,9,19664
369565,2022,3,19665
369566,2023,2,19666
369567,2023,1,19667
369568,2022,8,19668
369569,2021,2,19669
369570,2022,11,19670
369571,2022,7,19671
369572,2021,10,19672
369573,2023,3,19673
369574,2023,3,19674
369575,2023,2,19675
369576,2023,3,19676
369577,2023,1,19677
369578,2021,3,19678
369579,2022,10,19679
369580,2023,2,19680
369581,2023,7,19681
369582,2022,6,19682
369583,2022,7,19683
369584,2021,10,19684
369585,2022,1,19685
369586,2023,3,19686
369587,2021,4,19687
369588,2022,3,19688
369589,2023,1,19689
369590,2023,5,19690
369591,2021,6,19691
369592,2023,3,19692
369593,2021,2,19693
369594,2021,1,19694
369595,2023,6,19695
369596,2022,3,19696
369597,2022,9,19697
369598,2022,2,19698
369599,2023,7,19699
369600,2023,10,19700
369601,2022,3,19701
369602,2023,6,19702
369603,2023,1,19703
369604,2022,3,19704
369605,2022,2,19705
369606,2022,6,19706
369607,2022,3,19707
369608,2023,2,19708
369609,2023,2,19709
369610,2022,6,19710
369611,2022,4,19711
369612,2021,5,19712
369613,2023,3,19713
369614,2023,7,19714
369615,2023,2,19715
369616,2022,2,19716
369617,2023,6,19717
369618,2023,2,19718
369619,2023,1,19719
369620,2022,3,19720
369621,2021,11,19721
369622,2021,3,19722
369623,2022,5,19723
369624,2022,9,19724
369625,2023,4,19725
369626,2023,12,19726
369627,2022,4,19727
369628,2023,2,19728
369629,2022,2,19729
369630,2022,12,19730
369631,2021,2,19731
369632,2021,2,19732
369633,2022,3,19733
369634,2023,2,19734
369635,2021,2,19735
369636,2023,9,19736
369637,2023,1,19737
369638,2021,3,19738
369639,2022,1,19739
369640,2021,9,19740
369641,2022,11,19741
369642,2023,3,19742
369643,2022,10,19743
369644,2023,3,19744
369645,2021,3,19745
369646,2023,8,19746
369647,2021,3,19747
369648,2021,1,19748
369649,2021,2,19749
369650,2021,1,19750
369651,2022,2,19751
369652,2021,2,19752
369653,2022,6,19753
369654,2021,9,19754
369655,2021,11,19755
369656,2021,11,19756
369657,2021,9,19757
369658,2022,4,19758
369659,2021,2,19759
369660,2022,3,19760
369661,2022,5,19761
369662,2021,6,19762
369663,2021,3,19763
369664,2023,1,19764
369665,2023,9,19765
369666,2022,2,19766
369667,2021,2,19767
369668,2022,2,19768
369669,2023,6,19769
369670,2022,9,19770
369671,2023,2,19771
369672,2022,3,19772
369673,2022,11,19773
369674,2022,3,19774
369675,2022,3,19775
369676,2022,3,19776
369677,2021,2,19777
369678,2022,3,19778
369679,2022,2,19779
369680,2021,3,19780
369681,2022,2,19781
369682,2023,3,19782
369683,2023,5,19783
369684,2022,1,19784
369685,2022,2,19785
369686,2022,2,19786
369687,2023,2,19787
369688,2023,1,19788
369689,2021,1,19789
369690,2022,2,19790
369691,2021,2,19791
369692,2022,5,19792
369693,2023,2,19793
369694,2021,2,19794
369695,2021,1,19795
369696,2022,8,19796
369697,2021,8,19797
369698,2022,2,19798
369699,2023,3,19799
369700,2022,4,19800
369701,2021,9,19801
369702,2021,9,19802
369703,2022,11,19803
369704,2021,10,19804
369705,2021,11,19805
369706,2022,5,19806
369707,2022,12,19807
369708,2023,2,19808
369709,2021,5,19809
369710,2021,6,19810
369711,2022,4,19811
369712,2023,1,19812
369713,2022,10,19813
369714,2021,3,19814
369715,2023,3,19815
369716,2023,3,19816
369717,2021,1,19817
369718,2021,2,19818
369719,2023,3,19819
369720,2022,10,19820
369721,2021,9,19821
369722,2021,1,19822
369723,2022,7,19823
369724,2022,2,19824
369725,2023,7,19825
369726,2021,1,19826
369727,2021,1,19827
369728,2023,11,19828
369729,2021,2,19829
369730,2023,6,19830
369731,2022,7,19831
369732,2022,2,19832
369733,2021,3,19833
369734,2023,5,19834
369735,2021,1,19835
369736,2022,3,19836
369737,2023,6,19837
369738,2022,7,19838
369739,2023,5,19839
369740,2022,11,19840
369741,2023,9,19841
369742,2021,6,19842
369743,2023,7,19843
369744,2022,2,19844
369745,2021,1,19845
369746,2022,12,19846
369747,2021,1,19847
369748,2022,2,19848
369749,2023,9,19849
369750,2021,9,19850
369751,2022,2,19851
369752,2023,4,19852
369753,2023,10,19853
369754,2022,6,19854
369755,2021,3,19855
369756,2022,12,19856
369757,2021,12,19857
369758,2021,2,19858
369759,2023,8,19859
369760,2021,9,19860
369761,2023,12,19861
369762,2023,9,19862
369763,2022,5,19863
369764,2023,9,19864
369765,2022,2,19865
369766,2022,1,19866
369767,2022,1,19867
369768,2022,3,19868
369769,2021,1,19869
369770,2022,3,19870
369771,2022,1,19871
369772,2023,5,19872
369773,2022,7,19873
369774,2023,1,19874
369775,2022,5,19875
369776,2021,9,19876
369777,2022,3,19877
369778,2021,1,19878
369779,2022,4,19879
369780,2021,2,19880
369781,2022,9,19881
369782,2022,6,19882
369783,2022,3,19883
369784,2021,7,19884
369785,2021,2,19885
369786,2022,9,19886
369787,2023,2,19887
369788,2022,6,19888
369789,2023,5,19889
369790,2023,5,19890
369791,2023,11,19891
369792,2021,4,19892
369793,2022,11,19893
369794,2023,6,19894
369795,2023,5,19895
369796,2022,11,19896
369797,2023,2,19897
369798,2022,3,19898
369799,2022,12,19899
369800,2023,8,19900
369801,2023,3,19901
369802,2021,2,19902
369803,2023,12,19903
369804,2021,9,19904
369805,2021,8,19905
369806,2021,10,19906
369807,2022,4,19907
369808,2022,1,19908
369809,2022,9,19909
369810,2021,1,19910
369811,2021,10,19911
369812,2021,6,19912
369813,2023,6,19913
369814,2021,2,19914
369815,2022,6,19915
369816,2023,3,19916
369817,2022,2,19917
369818,2021,8,19918
369819,2022,7,19919
369820,2022,5,19920
369821,2022,2,19921
369822,2023,1,19922
369823,2021,1,19923
369824,2022,3,19924
369825,2023,11,19925
369826,2022,7,19926
369827,2021,7,19927
369828,2022,11,19928
369829,2022,1,19929
369830,2021,5,19930
369831,2023,2,19931
369832,2022,7,19932
369833,2023,11,19933
369834,2022,6,19934
369835,2023,10,19935
369836,2021,1,19936
369837,2023,10,19937
369838,2021,3,19938
369839,2021,7,19939
369840,2021,10,19940
369841,2023,1,19941
369842,2021,11,19942
369843,2022,3,19943
369844,2022,5,19944
369845,2021,2,19945
369846,2022,11,19946
369847,2023,11,19947
369848,2022,8,19948
369849,2022,4,19949
369850,2023,1,19950
369851,2022,11,19951
369852,2022,5,19952
369853,2023,3,19953
369854,2022,2,19954
369855,2021,2,19955
369856,2022,1,19956
369857,2023,6,19957
369858,2023,5,19958
369859,2022,1,19959
369860,2023,3,19960
369861,2021,5,19961
369862,2021,2,19962
369863,2021,12,19963
369864,2021,3,19964
369865,2021,3,19965
369866,2021,2,19966
369867,2022,3,19967
369868,2021,2,19968
369869,2022,2,19969
369870,2022,2,19970
369871,2021,1,19971
369872,2021,10,19972
369873,2023,4,19973
369874,2022,4,19974
369875,2021,2,19975
369876,2023,2,19976
369877,2021,1,19977
369878,2021,1,19978
369879,2022,7,19979
369880,2023,3,19980
369881,2022,8,19981
369882,2022,7,19982
369883,2021,2,19983
369884,2022,1,19984
369885,2021,1,19985
369886,2023,1,19986
369887,2023,1,19987
369888,2021,11,19988
369889,2023,5,19989
369890,2022,6,19990
369891,2021,2,19991
369892,2023,8,19992
369893,2023,3,19993
369894,2021,2,19994
369895,2022,2,19995
369896,2023,1,19996
369897,2022,3,19997
369898,2021,3,19998
369899,2022,4,19999
369900,2021,3,20000
369901,2021,1,20001
369902,2023,12,20002
369903,2023,2,20003
369904,2023,4,20004
369905,2023,10,20005
369906,2021,2,20006
369907,2022,3,20007
369908,2022,3,20008
369909,2023,10,20009
369910,2023,5,20010
369911,2023,6,20011
369912,2022,10,20012
369913,2022,2,20013
369914,2021,12,20014
369915,2023,1,20015
369916,2022,2,20016
369917,2021,8,20017
369918,2022,2,20018
369919,2021,3,20019
369920,2022,1,20020
369921,2022,9,20021
369922,2022,1,20022
369923,2023,1,20023
369924,2021,7,20024
369925,2022,7,20025
369926,2023,1,20026
369927,2022,12,20027
369928,2021,1,20028
369929,2022,2,20029
369930,2022,2,20030
369931,2023,2,20031
369932,2021,3,20032
369933,2022,3,20033
369934,2021,1,20034
369935,2023,1,20035
369936,2023,5,20036
369937,2023,2,20037
369938,2022,1,20038
369939,2021,2,20039
369940,2022,1,20040
369941,2021,11,20041
369942,2021,2,20042
369943,2022,3,20043
369944,2021,12,20044
369945,2021,2,20045
369946,2021,2,20046
369947,2021,1,20047
369948,2021,1,20048
369949,2023,3,20049
369950,2021,2,20050
369951,2022,10,20051
369952,2023,1,20052
369953,2022,3,20053
369954,2023,3,20054
369955,2021,1,20055
369956,2021,3,20056
369957,2021,1,20057
369958,2022,4,20058
369959,2022,2,20059
369960,2022,9,20060
369961,2023,1,20061
369962,2022,3,20062
369963,2021,2,20063
369964,2022,2,20064
369965,2023,1,20065
369966,2021,1,20066
369967,2021,8,20067
369968,2021,5,20068
369969,2021,6,20069
369970,2022,7,20070
369971,2021,1,20071
369972,2021,1,20072
369973,2021,9,20073
369974,2023,1,20074
369975,2021,6,20075
369976,2021,8,20076
369977,2023,1,20077
369978,2023,8,20078
369979,2023,1,20079
369980,2022,4,20080
369981,2022,11,20081
369982,2021,1,20082
369983,2022,9,20083
369984,2022,3,20084
369985,2022,2,20085
369986,2021,5,20086
369987,2022,3,20087
369988,2021,5,20088
369989,2022,12,20089
369990,2022,9,20090
369991,2023,3,20091
369992,2022,3,20092
369993,2023,10,20093
369994,2021,3,20094
369995,2022,2,20095
369996,2021,8,20096
369997,2021,3,20097
369998,2021,7,20098
369999,2022,3,20099
370000,2021,3,20100
370001,2021,5,20101
370002,2021,4,20102
370003,2021,1,20103
370004,2023,1,20104
370005,2022,1,20105
370006,2021,4,20106
370007,2023,3,20107
370008,2021,3,20108
370009,2021,4,20109
370010,2023,4,20110
370011,2023,11,20111
370012,2021,5,20112
370013,2021,10,20113
370014,2023,1,20114
370015,2022,10,20115
370016,2021,4,20116
370017,2022,12,20117
370018,2022,2,20118
370019,2023,3,20119
370020,2023,7,20120
370021,2021,1,20121
370022,2022,4,20122
370023,2022,5,20123
370024,2021,6,20124
370025,2021,8,20125
370026,2022,10,20126
370027,2022,3,20127
370028,2021,2,20128
370029,2021,1,20129
370030,2023,8,20130
370031,2022,3,20131
370032,2021,7,20132
370033,2021,8,20133
370034,2022,1,20134
370035,2021,3,20135
370036,2021,7,20136
370037,2021,3,20137
370038,2021,12,20138
370039,2022,3,20139
370040,2021,3,20140
370041,2023,4,20141
370042,2022,11,20142
370043,2023,3,20143
370044,2021,2,20144
370045,2023,9,20145
370046,2023,11,20146
370047,2021,1,20147
370048,2022,3,20148
370049,2023,1,20149
370050,2023,5,20150
370051,2023,1,20151
370052,2021,3,20152
370053,2022,2,20153
370054,2022,4,20154
370055,2021,10,20155
370056,2023,12,20156
370057,2022,11,20157
370058,2022,6,20158
370059,2023,11,20159
370060,2023,3,20160
370061,2022,10,20161
370062,2021,4,20162
370063,2023,2,20163
370064,2022,12,20164
370065,2023,10,20165
370066,2022,6,20166
370067,2022,12,20167
370068,2021,12,20168
370069,2023,5,20169
370070,2023,9,20170
370071,2021,11,20171
370072,2021,1,20172
370073,2021,4,20173
370074,2021,3,20174
370075,2022,3,20175
370076,2022,10,20176
370077,2021,10,20177
370078,2021,4,20178
370079,2021,8,20179
370080,2021,9,20180
370081,2023,2,20181
370082,2022,1,20182
370083,2021,4,20183
370084,2022,2,20184
370085,2021,9,20185
370086,2021,1,20186
370087,2022,2,20187
370088,2021,3,20188
370089,2021,12,20189
370090,2023,12,20190
370091,2023,10,20191
370092,2023,12,20192
370093,2023,3,20193
370094,2021,9,20194
370095,2022,10,20195
370096,2022,3,20196
370097,2021,1,20197
370098,2023,8,20198
370099,2023,2,20199
370100,2023,11,20200
370101,2021,2,20201
370102,2023,10,20202
370103,2022,2,20203
370104,2022,8,20204
370105,2023,11,20205
370106,2023,11,20206
370107,2021,2,20207
370108,2023,1,20208
370109,2023,6,20209
370110,2023,3,20210
370111,2022,4,20211
370112,2022,8,20212
370113,2023,1,20213
370114,2023,4,20214
370115,2022,12,20215
370116,2021,2,20216
370117,2023,5,20217
370118,2023,2,20218
370119,2023,12,20219
370120,2021,9,20220
370121,2021,9,20221
370122,2021,3,20222
370123,2023,5,20223
370124,2022,2,20224
370125,2021,9,20225
370126,2022,9,20226
370127,2022,3,20227
370128,2021,2,20228
370129,2022,9,20229
370130,2023,1,20230
370131,2021,7,20231
370132,2023,5,20232
370133,2022,3,20233
370134,2023,7,20234
370135,2021,7,20235
370136,2022,3,20236
370137,2023,1,20237
370138,2022,7,20238
370139,2023,6,20239
370140,2021,1,20240
370141,2021,10,20241
370142,2022,3,20242
370143,2021,1,20243
370144,2021,7,20244
370145,2023,5,20245
370146,2023,7,20246
370147,2023,2,20247
370148,2023,1,20248
370149,2023,4,20249
370150,2023,1,20250
370151,2023,3,20251
370152,2021,7,20252
370153,2023,3,20253
370154,2023,2,20254
370155,2023,12,20255
370156,2023,1,20256
370157,2021,9,20257
370158,2022,1,20258
370159,2023,10,20259
370160,2021,8,20260
370161,2022,2,20261
370162,2021,2,20262
370163,2023,8,20263
370164,2023,8,20264
370165,2021,11,20265
370166,2022,1,20266
370167,2023,11,20267
370168,2023,1,20268
370169,2021,6,20269
370170,2023,1,20270
370171,2022,4,20271
370172,2023,3,20272
370173,2023,1,20273
370174,2021,9,20274
370175,2022,1,20275
370176,2022,4,20276
370177,2021,9,20277
370178,2021,5,20278
370179,2022,1,20279
370180,2021,1,20280
370181,2022,10,20281
370182,2021,11,20282
370183,2021,5,20283
370184,2022,11,20284
370185,2022,3,20285
370186,2023,2,20286
370187,2022,4,20287
370188,2022,8,20288
370189,2021,1,20289
370190,2021,1,20290
370191,2023,5,20291
370192,2021,3,20292
370193,2021,3,20293
370194,2022,2,20294
370195,2022,3,20295
370196,2022,4,20296
370197,2022,8,20297
370198,2022,10,20298
370199,2021,1,20299
370200,2021,4,20300
370201,2023,3,20301
370202,2023,1,20302
370203,2022,3,20303
370204,2021,10,20304
370205,2023,8,20305
370206,2022,11,20306
370207,2023,5,20307
370208,2021,3,20308
370209,2022,7,20309
370210,2022,2,20310
370211,2022,1,20311
370212,2023,2,20312
370213,2021,1,20313
370214,2023,3,20314
370215,2021,9,20315
370216,2022,3,20316
370217,2021,4,20317
370218,2022,8,20318
370219,2021,3,20319
370220,2022,2,20320
370221,2022,2,20321
370222,2023,5,20322
370223,2023,12,20323
370224,2022,4,20324
370225,2022,8,20325
370226,2023,1,20326
370227,2023,4,20327
370228,2023,1,20328
370229,2023,1,20329
370230,2023,3,20330
370231,2022,8,20331
370232,2022,1,20332
370233,2023,8,20333
370234,2022,4,20334
370235,2022,9,20335
370236,2022,12,20336
370237,2021,2,20337
370238,2022,8,20338
370239,2022,2,20339
370240,2021,11,20340
370241,2023,1,20341
370242,2022,8,20342
370243,2022,5,20343
370244,2022,2,20344
370245,2022,12,20345
370246,2023,7,20346
370247,2021,2,20347
370248,2021,9,20348
370249,2022,5,20349
370250,2022,3,20350
370251,2021,1,20351
370252,2021,5,20352
370253,2023,10,20353
370254,2023,3,20354
370255,2021,1,20355
370256,2022,2,20356
370257,2022,2,20357
370258,2023,1,20358
370259,2022,2,20359
370260,2023,12,20360
370261,2021,5,20361
370262,2023,12,20362
370263,2023,3,20363
370264,2023,5,20364
370265,2022,7,20365
370266,2023,9,20366
370267,2021,3,20367
370268,2023,2,20368
370269,2022,10,20369
370270,2023,8,20370
370271,2022,8,20371
370272,2022,6,20372
370273,2021,9,20373
370274,2022,4,20374
370275,2023,2,20375
370276,2022,10,20376
370277,2021,6,20377
370278,2022,3,20378
370279,2021,1,20379
370280,2021,2,20380
370281,2022,9,20381
370282,2023,12,20382
370283,2023,9,20383
370284,2023,2,20384
370285,2021,3,20385
370286,2022,11,20386
370287,2023,1,20387
370288,2022,3,20388
370289,2021,4,20389
370290,2021,11,20390
370291,2023,10,20391
370292,2022,5,20392
370293,2021,1,20393
370294,2021,6,20394
370295,2023,12,20395
370296,2022,3,20396
370297,2022,7,20397
370298,2023,2,20398
370299,2021,2,20399
370300,2021,11,20400
370301,2023,2,20401
370302,2023,12,20402
370303,2023,12,20403
370304,2021,11,20404
370305,2023,12,20405
370306,2021,3,20406
370307,2021,3,20407
370308,2022,10,20408
370309,2022,6,20409
370310,2023,3,20410
370311,2021,10,20411
370312,2022,9,20412
370313,2022,6,20413
370314,2023,1,20414
370315,2023,4,20415
370316,2021,2,20416
370317,2021,1,20417
370318,2023,8,20418
370319,2021,11,20419
370320,2022,2,20420
370321,2022,1,20421
370322,2023,9,20422
370323,2022,12,20423
370324,2023,1,20424
370325,2021,2,20425
370326,2022,6,20426
370327,2021,1,20427
370328,2021,2,20428
370329,2021,1,20429
370330,2023,11,20430
370331,2023,3,20431
370332,2021,11,20432
370333,2021,2,20433
370334,2023,3,20434
370335,2021,9,20435
370336,2022,4,20436
370337,2023,3,20437
370338,2021,8,20438
370339,2023,1,20439
370340,2022,6,20440
370341,2023,1,20441
370342,2021,8,20442
370343,2023,7,20443
370344,2021,2,20444
370345,2022,1,20445
370346,2023,10,20446
370347,2021,11,20447
370348,2022,11,20448
370349,2021,2,20449
370350,2023,4,20450
370351,2021,7,20451
370352,2023,3,20452
370353,2022,9,20453
370354,2022,1,20454
370355,2021,12,20455
370356,2023,10,20456
370357,2022,7,20457
370358,2022,2,20458
370359,2021,2,20459
370360,2021,1,20460
370361,2022,11,20461
370362,2022,3,20462
370363,2022,4,20463
370364,2023,3,20464
370365,2023,1,20465
370366,2021,1,20466
370367,2023,12,20467
370368,2021,1,20468
370369,2021,2,20469
370370,2021,6,20470
370371,2022,3,20471
370372,2021,2,20472
370373,2021,12,20473
370374,2023,1,20474
370375,2023,5,20475
370376,2022,3,20476
370377,2023,12,20477
370378,2023,1,20478
370379,2023,2,20479
370380,2022,2,20480
370381,2022,12,20481
370382,2022,11,20482
370383,2023,7,20483
370384,2021,12,20484
370385,2022,6,20485
370386,2022,10,20486
370387,2023,3,20487
370388,2023,9,20488
370389,2021,9,20489
370390,2021,10,20490
370391,2021,9,20491
370392,2021,2,20492
370393,2021,5,20493
370394,2022,2,20494
370395,2022,3,20495
370396,2023,6,20496
370397,2021,3,20497
370398,2021,3,20498
370399,2022,3,20499
370400,2022,3,20500
370401,2022,3,20501
370402,2021,1,20502
370403,2021,1,20503
370404,2021,4,20504
370405,2021,3,20505
370406,2021,3,20506
370407,2021,10,20507
370408,2021,7,20508
370409,2022,2,20509
370410,2023,2,20510
370411,2023,2,20511
370412,2023,1,20512
370413,2022,2,20513
370414,2021,1,20514
370415,2022,12,20515
370416,2021,9,20516
370417,2021,1,20517
370418,2023,7,20518
370419,2021,3,20519
370420,2023,1,20520
370421,2021,2,20521
370422,2022,5,20522
370423,2022,9,20523
370424,2022,2,20524
370425,2021,1,20525
370426,2023,2,20526
370427,2022,1,20527
370428,2021,3,20528
370429,2021,3,20529
370430,2023,8,20530
370431,2021,1,20531
370432,2023,1,20532
370433,2021,2,20533
370434,2023,1,20534
370435,2022,11,20535
370436,2023,2,20536
370437,2023,8,20537
370438,2022,12,20538
370439,2023,3,20539
370440,2021,1,20540
370441,2022,1,20541
370442,2023,6,20542
370443,2022,2,20543
370444,2023,2,20544
370445,2021,2,20545
370446,2022,2,20546
370447,2023,5,20547
370448,2022,7,20548
370449,2023,3,20549
370450,2022,2,20550
370451,2023,1,20551
370452,2021,9,20552
370453,2023,6,20553
370454,2022,2,20554
370455,2021,3,20555
370456,2022,8,20556
370457,2023,11,20557
370458,2022,2,20558
370459,2023,4,20559
370460,2023,7,20560
370461,2021,3,20561
370462,2021,1,20562
370463,2021,3,20563
370464,2021,2,20564
370465,2023,6,20565
370466,2022,6,20566
370467,2022,3,20567
370468,2023,8,20568
370469,2023,3,20569
370470,2023,2,20570
370471,2021,8,20571
370472,2021,2,20572
370473,2023,1,20573
370474,2022,8,20574
370475,2021,8,20575
370476,2022,2,20576
370477,2022,3,20577
370478,2021,2,20578
370479,2021,2,20579
370480,2023,2,20580
370481,2023,1,20581
370482,2021,2,20582
370483,2023,3,20583
370484,2021,3,20584
370485,2022,1,20585
370486,2021,7,20586
370487,2023,1,20587
370488,2023,5,20588
370489,2023,9,20589
370490,2022,8,20590
370491,2021,4,20591
370492,2023,5,20592
370493,2023,10,20593
370494,2023,2,20594
370495,2023,2,20595
370496,2023,2,20596
370497,2021,7,20597
370498,2021,8,20598
370499,2023,2,20599
370500,2023,9,20600
370501,2023,5,20601
370502,2022,11,20602
370503,2021,1,20603
370504,2023,5,20604
370505,2022,6,20605
370506,2023,8,20606
370507,2021,3,20607
370508,2021,2,20608
370509,2023,2,20609
370510,2023,7,20610
370511,2022,3,20611
370512,2021,3,20612
370513,2021,2,20613
370514,2021,1,20614
370515,2023,2,20615
370516,2022,3,20616
370517,2021,1,20617
370518,2022,7,20618
370519,2022,10,20619
370520,2022,1,20620
370521,2021,2,20621
370522,2022,1,20622
370523,2021,8,20623
370524,2023,2,20624
370525,2023,7,20625
370526,2021,8,20626
370527,2021,2,20627
370528,2021,1,20628
370529,2022,2,20629
370530,2022,10,20630
370531,2023,10,20631
370532,2021,1,20632
370533,2022,6,20633
370534,2021,1,20634
370535,2022,11,20635
370536,2022,9,20636
370537,2023,2,20637
370538,2022,12,20638
370539,2023,10,20639
370540,2021,10,20640
370541,2023,1,20641
370542,2022,2,20642
370543,2021,6,20643
370544,2021,12,20644
370545,2023,9,20645
370546,2022,2,20646
370547,2022,7,20647
370548,2022,12,20648
370549,2021,11,20649
370550,2022,7,20650
370551,2023,2,20651
370552,2023,10,20652
370553,2022,3,20653
370554,2023,10,20654
370555,2023,1,20655
370556,2023,2,20656
370557,2023,3,20657
370558,2022,3,20658
370559,2022,2,20659
370560,2022,2,20660
370561,2022,11,20661
370562,2022,11,20662
370563,2021,10,20663
370564,2022,3,20664
370565,2022,1,20665
370566,2023,1,20666
370567,2023,8,20667
370568,2023,1,20668
370569,2023,1,20669
370570,2021,1,20670
370571,2021,1,20671
370572,2023,7,20672
370573,2023,5,20673
370574,2022,2,20674
370575,2023,4,20675
370576,2021,2,20676
370577,2021,7,20677
370578,2023,1,20678
370579,2023,9,20679
370580,2022,3,20680
370581,2023,11,20681
370582,2022,11,20682
370583,2021,7,20683
370584,2022,10,20684
370585,2023,1,20685
370586,2021,2,20686
370587,2022,2,20687
370588,2022,8,20688
370589,2023,1,20689
370590,2022,1,20690
370591,2023,11,20691
370592,2022,2,20692
370593,2023,2,20693
370594,2023,3,20694
370595,2021,11,20695
370596,2021,5,20696
370597,2021,2,20697
370598,2021,3,20698
370599,2022,3,20699
370600,2023,4,20700
370601,2023,2,20701
370602,2023,5,20702
370603,2023,11,20703
370604,2022,1,20704
370605,2021,11,20705
370606,2022,6,20706
370607,2023,11,20707
370608,2023,7,20708
370609,2022,3,20709
370610,2023,1,20710
370611,2022,9,20711
370612,2023,7,20712
370613,2022,4,20713
370614,2022,2,20714
370615,2023,7,20715
370616,2023,2,20716
370617,2023,3,20717
370618,2022,3,20718
370619,2022,1,20719
370620,2021,2,20720
370621,2022,3,20721
370622,2021,1,20722
370623,2022,1,20723
370624,2023,5,20724
370625,2021,1,20725
370626,2021,3,20726
370627,2023,1,20727
370628,2022,12,20728
370629,2021,3,20729
370630,2022,2,20730
370631,2021,3,20731
370632,2021,2,20732
370633,2021,1,20733
370634,2021,7,20734
370635,2022,5,20735
370636,2023,1,20736
370637,2021,2,20737
370638,2022,6,20738
370639,2023,8,20739
370640,2022,2,20740
370641,2022,3,20741
370642,2023,9,20742
370643,2021,9,20743
370644,2022,9,20744
370645,2021,7,20745
370646,2021,6,20746
370647,2023,5,20747
370648,2023,3,20748
370649,2023,2,20749
370650,2021,7,20750
370651,2023,7,20751
370652,2022,9,20752
370653,2023,3,20753
370654,2022,11,20754
370655,2022,2,20755
370656,2023,5,20756
370657,2021,5,20757
370658,2021,8,20758
370659,2021,3,20759
370660,2021,1,20760
370661,2023,5,20761
370662,2023,3,20762
370663,2022,2,20763
370664,2023,9,20764
370665,2023,4,20765
370666,2023,10,20766
370667,2022,3,20767
370668,2022,4,20768
370669,2023,3,20769
370670,2021,2,20770
370671,2021,2,20771
370672,2022,9,20772
370673,2022,7,20773
370674,2022,3,20774
370675,2022,7,20775
370676,2021,2,20776
370677,2022,4,20777
370678,2022,3,20778
370679,2023,2,20779
370680,2021,3,20780
370681,2021,1,20781
370682,2022,1,20782
370683,2023,6,20783
370684,2022,3,20784
370685,2023,1,20785
370686,2021,7,20786
370687,2023,9,20787
370688,2023,8,20788
370689,2023,1,20789
370690,2021,5,20790
370691,2022,8,20791
370692,2021,2,20792
370693,2021,2,20793
370694,2023,11,20794
370695,2023,1,20795
370696,2022,7,20796
370697,2022,2,20797
370698,2021,12,20798
370699,2023,1,20799
370700,2022,2,20800
370701,2022,6,20801
370702,2022,9,20802
370703,2023,3,20803
370704,2023,5,20804
370705,2022,8,20805
370706,2023,2,20806
370707,2022,7,20807
370708,2023,2,20808
370709,2023,2,20809
370710,2023,11,20810
370711,2023,1,20811
370712,2022,2,20812
370713,2023,2,20813
370714,2021,1,20814
370715,2021,12,20815
370716,2021,8,20816
370717,2023,3,20817
370718,2023,8,20818
370719,2022,3,20819
370720,2022,3,20820
370721,2022,1,20821
370722,2022,2,20822
370723,2023,2,20823
370724,2023,1,20824
370725,2021,2,20825
370726,2021,3,20826
370727,2023,2,20827
370728,2023,1,20828
370729,2023,4,20829
370730,2023,2,20830
370731,2021,3,20831
370732,2023,6,20832
370733,2023,2,20833
370734,2021,1,20834
370735,2021,2,20835
370736,2021,2,20836
370737,2022,6,20837
370738,2021,2,20838
370739,2022,1,20839
370740,2022,1,20840
370741,2021,3,20841
370742,2022,1,20842
370743,2023,3,20843
370744,2021,8,20844
370745,2021,9,20845
370746,2021,5,20846
370747,2022,8,20847
370748,2021,2,20848
370749,2023,8,20849
370750,2023,6,20850
370751,2022,6,20851
370752,2023,9,20852
370753,2021,5,20853
370754,2022,8,20854
370755,2023,7,20855
370756,2023,10,20856
370757,2022,1,20857
370758,2021,1,20858
370759,2023,3,20859
370760,2021,5,20860
370761,2022,12,20861
370762,2022,10,20862
370763,2021,9,20863
370764,2022,7,20864
370765,2022,6,20865
370766,2021,11,20866
370767,2023,10,20867
370768,2021,9,20868
370769,2022,1,20869
370770,2022,1,20870
370771,2022,1,20871
370772,2021,3,20872
370773,2021,11,20873
370774,2023,5,20874
370775,2023,2,20875
370776,2021,7,20876
370777,2023,2,20877
370778,2021,4,20878
370779,2023,12,20879
370780,2022,12,20880
370781,2023,1,20881
370782,2022,5,20882
370783,2021,7,20883
370784,2022,3,20884
370785,2023,3,20885
370786,2021,7,20886
370787,2021,2,20887
370788,2023,2,20888
370789,2023,3,20889
370790,2023,5,20890
370791,2022,11,20891
370792,2021,7,20892
370793,2021,2,20893
370794,2022,1,20894
370795,2021,3,20895
370796,2022,2,20896
370797,2023,9,20897
370798,2023,2,20898
370799,2023,2,20899
370800,2021,1,20900
370801,2022,9,20901
370802,2022,5,20902
370803,2022,3,20903
370804,2022,3,20904
370805,2023,7,20905
370806,2022,6,20906
370807,2021,3,20907
370808,2023,1,20908
370809,2022,2,20909
370810,2021,2,20910
370811,2022,1,20911
370812,2022,4,20912
370813,2021,3,20913
370814,2021,4,20914
370815,2021,8,20915
370816,2023,6,20916
370817,2023,10,20917
370818,2022,11,20918
370819,2022,5,20919
