Weather_ID,State_ID,GeoLocation,Weather_Type,Temperature
321116,621116,"(44.6613195430005, -84.71439026999968)",Rainy,17
321117,621117,"(64.84507995700051, -147.72205903599973)",Snowy,13
321118,621118,"(44.353130053000484, -100.3735306369997)",Snowy,26
321119,621119,"(38.89037138500049, -77.03196112699965)",Cloudy,3
321120,621120,"(34.74865012400045, -92.27449074299966)",Sunny,25
321121,621121,"(18.335765, -64.896335)",Sunny,26
321122,621122,"(35.47203135600046, -97.52107021399968)",Stormy,12
321123,621123,"(45.254228894000505, -68.98503133599962)",Sunny,25
321124,621124,"(37.645970271000465, -84.77497104799966)",Sunny,11
321125,621125,"(32.745510099000455, -89.53803082499968)",Sunny,20
321126,621126,"(44.39319117400049, -89.81637074199966)",Sunny,27
321127,621127,"(18.220833, -66.590149)",Stormy,27
321128,621128,"(34.74865012400045, -92.27449074299966)",Cloudy,20
321129,621129,"(38.34774030000045, -98.20078122699965)",Rainy,29
321130,621130,"(39.766910452000445, -86.14996019399968)",Rainy,22
321131,621131,"(35.47203135600046, -97.52107021399968)",Stormy,22
321132,621132,"(38.843840757000464, -106.13361092099967)",Sunny,34
321133,621133,"(41.70828019300046, -71.52247031399963)",Sunny,11
321134,621134,"(41.6410409880005, -99.36572062299967)",Sunny,14
321135,621135,"(39.493240390000494, -117.07184056399967)",Dry,39
321136,621136,"(44.6613195430005, -84.71439026999968)",Snowy,10
321137,621137,"(47.06652897200047, -109.42442064499971)",Cloudy,27
321138,621138,"(32.83968109300048, -83.62758034599966)",Humid,24
321139,621139,"(64.84507995700051, -147.72205903599973)",Foggy,-16
321140,621140,"(39.493240390000494, -117.07184056399967)",Dry,25
321141,621141,"(44.39319117400049, -89.81637074199966)",Cloudy,5
321142,621142,"(39.766910452000445, -86.14996019399968)",Rainy,-6
321143,621143,"(34.865970280000454, -111.76381127699972)",Sunny,35
321144,621144,"(37.645970271000465, -84.77497104799966)",Rainy,8
321145,621145,"(39.008830667000495, -75.57774116799965)",Rainy,18
321146,621146,"(40.79373015200048, -77.86070029399963)",Cloudy,21
321147,621147,"(43.62538123900049, -72.51764079099962)",Snowy,8
321148,621148,"(39.493240390000494, -117.07184056399967)",Hot,22
321149,621149,"(47.52227862900048, -120.47001078999972)",Foggy,9
321150,621150,"(38.635790776000476, -92.56630005299968)",Rainy,24
321151,621151,"(32.83968109300048, -83.62758034599966)",Humid,28
321152,621152,"(35.466220975000454, -79.15925046299964)",Rainy,19
321153,621153,"(37.645970271000465, -84.77497104799966)",Cloudy,7
321154,621154,"(46.35564873600049, -94.79420050299967)",Sunny,21
321155,621155,"(34.52088095200048, -106.24058098499967)",Rainy,10
321156,621156,"(39.29058096400047, -76.60926011099963)",Cloudy,27
321157,621157,"(40.48501028300046, -88.99771017799969)",Cloudy,13
321158,621158,"(47.47531977900047, -100.11842104899966)",Snowy,-3
321159,621159,"(21.304850435000446, -157.85774940299973)",Humid,23
321160,621160,"(38.635790776000476, -92.56630005299968)",Cloudy,1
321161,621161,"(43.23554134300048, -108.10983035299967)",Snowy,19
321162,621162,"(32.83968109300048, -83.62758034599966)",Rainy,25
321163,621163,"(38.66551020200046, -80.71264013499967)",Sunny,10
321164,621164,"(32.83968109300048, -83.62758034599966)",Sunny,26
321165,621165,"(39.360700171000474, -111.58713063499971)",Windy,14
321166,621166,"(40.48501028300046, -88.99771017799969)",Rainy,14
321167,621167,"(43.62538123900049, -72.51764079099962)",Snowy,7
321168,621168,"(45.254228894000505, -68.98503133599962)",Rainy,4
321169,621169,"(43.65595011300047, -71.50036091999965)",Rainy,6
321170,621170,"(43.682630005000476, -114.3637300419997)",Sunny,15
321171,621171,"(32.84057112200048, -86.63186076199969)",Humid,30
321172,621172,"(39.008830667000495, -75.57774116799965)",Sunny,25
321173,621173,"(31.31266064400046, -92.44568007099969)",Rainy,20
321174,621174,"(35.68094058000048, -85.77449091399967)",Sunny,12
321175,621175,"(43.62538123900049, -72.51764079099962)",Rainy,-11
321176,621176,"(44.56744942400047, -120.15503132599969)",Cloudy,29
321177,621177,"(40.79373015200048, -77.86070029399963)",Sunny,-7
321178,621178,"(43.682630005000476, -114.3637300419997)",Snowy,-5
321179,621179,"(21.304850435000446, -157.85774940299973)",Rainy,23
321180,621180,"(39.360700171000474, -111.58713063499971)",Foggy,1
321181,621181,"(44.353130053000484, -100.3735306369997)",Snowy,-5
321182,621182,"(34.74865012400045, -92.27449074299966)",Cloudy,30
321183,621183,"(40.79373015200048, -77.86070029399963)",Sunny,14
321184,621184,"(32.84057112200048, -86.63186076199969)",Rainy,19
321185,621185,"(46.35564873600049, -94.79420050299967)",Snowy,27
321186,621186,"(33.998821303000454, -81.04537120699968)",Sunny,26
321187,621187,"(39.008830667000495, -75.57774116799965)",Cloudy,22
321188,621188,"(44.56744942400047, -120.15503132599969)",Rainy,21
321189,621189,"(39.493240390000494, -117.07184056399967)",Hot,24
321190,621190,"(37.63864012300047, -120.99999953799971)",Cloudy,16
321191,621191,"(35.68094058000048, -85.77449091399967)",Sunny,33
321192,621192,"(38.89037138500049, -77.03196112699965)",Rainy,7
321193,621193,"(42.82700103200045, -75.54397042699964)",Sunny,0
321194,621194,"(42.82700103200045, -75.54397042699964)",Sunny,-9
321195,621195,"(40.48501028300046, -88.99771017799969)",Rainy,19
321196,621196,"(39.766910452000445, -86.14996019399968)",Cloudy,2
321197,621197,"(38.843840757000464, -106.13361092099967)",Snowy,35
321198,621198,"(38.89037138500049, -77.03196112699965)",Rainy,30
321199,621199,"(21.304850435000446, -157.85774940299973)",Humid,23
321200,621200,"(41.56266102000046, -72.64984095199964)",Cloudy,25
321201,621201,"(39.29058096400047, -76.60926011099963)",Sunny,10
321202,621202,"(47.52227862900048, -120.47001078999972)",Rainy,22
321203,621203,"(32.83968109300048, -83.62758034599966)",Sunny,28
321204,621204,"(41.70828019300046, -71.52247031399963)",Cloudy,25
321205,621205,"(40.13057004800049, -74.27369128799967)",Cloudy,6
321206,621206,"(44.56744942400047, -120.15503132599969)",Cloudy,17
321207,621207,"(31.827240407000488, -99.42677020599967)",Rainy,35
321208,621208,"(44.39319117400049, -89.81637074199966)",Snowy,18
321209,621209,"(44.353130053000484, -100.3735306369997)",Sunny,-2
321210,621210,"(39.008830667000495, -75.57774116799965)",Rainy,25
321211,621211,"(38.66551020200046, -80.71264013499967)",Sunny,26
321212,621212,"(38.635790776000476, -92.56630005299968)",Rainy,15
321213,621213,"(38.66551020200046, -80.71264013499967)",Sunny,7
321214,621214,"(41.56266102000046, -72.64984095199964)",Rainy,7
321215,621215,"(40.13057004800049, -74.27369128799967)",Cloudy,2
321216,621216,"(43.23554134300048, -108.10983035299967)",Sunny,-2
321217,621217,"(38.34774030000045, -98.20078122699965)",Rainy,9
321218,621218,"(35.47203135600046, -97.52107021399968)",Stormy,25
321219,621219,"(38.843840757000464, -106.13361092099967)",Sunny,33
321220,621220,"(47.52227862900048, -120.47001078999972)",Rainy,19
321221,621221,"(40.79373015200048, -77.86070029399963)",Cloudy,10
321222,621222,"(13.444304, 144.793731)",Humid,28
321223,621223,"(39.766910452000445, -86.14996019399968)",Sunny,18
321224,621224,"(40.06021014100048, -82.40426005599966)",Cloudy,22
321225,621225,"(41.6410409880005, -99.36572062299967)",Rainy,18
321226,621226,"(38.89037138500049, -77.03196112699965)",Sunny,33
321227,621227,"(32.84057112200048, -86.63186076199969)",Rainy,17
321228,621228,"(38.843840757000464, -106.13361092099967)",Sunny,35
321229,621229,"(21.304850435000446, -157.85774940299973)",Humid,20
321230,621230,"(31.31266064400046, -92.44568007099969)",Humid,23
321231,621231,"(42.82700103200045, -75.54397042699964)",Sunny,-8
321232,621232,"(37.63864012300047, -120.99999953799971)",Sunny,33
321233,621233,"(18.220833, -66.590149)",Cloudy,33
321234,621234,"(13.444304, 144.793731)",Sunny,24
321235,621235,"(39.360700171000474, -111.58713063499971)",Foggy,23
321236,621236,"(41.70828019300046, -71.52247031399963)",Rainy,13
321237,621237,"(43.65595011300047, -71.50036091999965)",Sunny,15
321238,621238,"(32.83968109300048, -83.62758034599966)",Sunny,33
321239,621239,"(44.39319117400049, -89.81637074199966)",Snowy,-12
321240,621240,"(38.66551020200046, -80.71264013499967)",Sunny,-3
321241,621241,"(40.48501028300046, -88.99771017799969)",Rainy,19
321242,621242,"(41.6410409880005, -99.36572062299967)",Cloudy,15
321243,621243,"(32.83968109300048, -83.62758034599966)",Sunny,26
321244,621244,"(46.35564873600049, -94.79420050299967)",Sunny,15
321245,621245,"(18.335765, -64.896335)",Rainy,27
321246,621246,"(34.52088095200048, -106.24058098499967)",Rainy,34
321247,621247,"(43.65595011300047, -71.50036091999965)",Rainy,11
321248,621248,"(45.254228894000505, -68.98503133599962)",Rainy,-15
321249,621249,"(37.63864012300047, -120.99999953799971)",Cloudy,23
321250,621250,"(40.79373015200048, -77.86070029399963)",Snowy,29
321251,621251,"(44.353130053000484, -100.3735306369997)",Cloudy,22
321252,621252,"(34.52088095200048, -106.24058098499967)",Sunny,10
321253,621253,"(42.82700103200045, -75.54397042699964)",Cloudy,0
321254,621254,"(35.466220975000454, -79.15925046299964)",Rainy,3
321255,621255,"(47.06652897200047, -109.42442064499971)",Snowy,22
321256,621256,"(31.827240407000488, -99.42677020599967)",Rainy,18
321257,621257,"(13.444304, 144.793731)",Rainy,30
321258,621258,"(44.39319117400049, -89.81637074199966)",Sunny,7
321259,621259,"(21.304850435000446, -157.85774940299973)",Rainy,30
321260,621260,"(41.6410409880005, -99.36572062299967)",Sunny,18
321261,621261,"(43.65595011300047, -71.50036091999965)",Snowy,-2
321262,621262,"(31.31266064400046, -92.44568007099969)",Humid,20
321263,621263,"(34.52088095200048, -106.24058098499967)",Cloudy,21
321264,621264,"(37.645970271000465, -84.77497104799966)",Rainy,6
321265,621265,"(43.62538123900049, -72.51764079099962)",Snowy,-11
321266,621266,"(47.06652897200047, -109.42442064499971)",Sunny,-15
321267,621267,"(44.39319117400049, -89.81637074199966)",Cloudy,8
321268,621268,"(44.6613195430005, -84.71439026999968)",Rainy,13
321269,621269,"(47.06652897200047, -109.42442064499971)",Cloudy,4
321270,621270,"(47.47531977900047, -100.11842104899966)",Sunny,-20
321271,621271,"(40.79373015200048, -77.86070029399963)",Snowy,-1
321272,621272,"(42.82700103200045, -75.54397042699964)",Cloudy,18
321273,621273,"(40.79373015200048, -77.86070029399963)",Snowy,8
321274,621274,"(43.65595011300047, -71.50036091999965)",Rainy,8
321275,621275,"(35.466220975000454, -79.15925046299964)",Cloudy,5
321276,621276,"(18.220833, -66.590149)",Sunny,32
321277,621277,"(35.466220975000454, -79.15925046299964)",Cloudy,33
321278,621278,"(44.6613195430005, -84.71439026999968)",Sunny,3
321279,621279,"(47.06652897200047, -109.42442064499971)",Cloudy,4
321280,621280,"(40.13057004800049, -74.27369128799967)",Rainy,10
321281,621281,"(47.06652897200047, -109.42442064499971)",Snowy,0
321282,621282,"(18.220833, -66.590149)",Cloudy,30
321283,621283,"(47.52227862900048, -120.47001078999972)",Rainy,25
321284,621284,"(45.254228894000505, -68.98503133599962)",Rainy,11
321285,621285,"(64.84507995700051, -147.72205903599973)",Snowy,-6
321286,621286,"(47.52227862900048, -120.47001078999972)",Foggy,25
321287,621287,"(41.6410409880005, -99.36572062299967)",Cloudy,30
321288,621288,"(37.54268067400045, -78.45789046299967)",Sunny,19
321289,621289,"(43.682630005000476, -114.3637300419997)",Sunny,-1
321290,621290,"(42.46940091300047, -93.81649055599968)",Sunny,29
321291,621291,"(35.47203135600046, -97.52107021399968)",Cloudy,30
321292,621292,"(13.444304, 144.793731)",Rainy,23
321293,621293,"(34.52088095200048, -106.24058098499967)",Rainy,30
321294,621294,"(41.56266102000046, -72.64984095199964)",Rainy,4
321295,621295,"(38.89037138500049, -77.03196112699965)",Cloudy,1
321296,621296,"(38.66551020200046, -80.71264013499967)",Cloudy,-7
321297,621297,"(37.54268067400045, -78.45789046299967)",Sunny,31
321298,621298,"(38.635790776000476, -92.56630005299968)",Sunny,0
321299,621299,"(41.70828019300046, -71.52247031399963)",Cloudy,10
321300,621300,"(43.682630005000476, -114.3637300419997)",Cloudy,24
321301,621301,"(40.06021014100048, -82.40426005599966)",Sunny,23
321302,621302,"(34.74865012400045, -92.27449074299966)",Rainy,5
321303,621303,"(38.843840757000464, -106.13361092099967)",Rainy,16
321304,621304,"(46.35564873600049, -94.79420050299967)",Sunny,3
321305,621305,"(32.83968109300048, -83.62758034599966)",Humid,19
321306,621306,"(37.54268067400045, -78.45789046299967)",Cloudy,7
321307,621307,"(39.766910452000445, -86.14996019399968)",Rainy,25
321308,621308,"(40.79373015200048, -77.86070029399963)",Snowy,9
321309,621309,"(42.46940091300047, -93.81649055599968)",Cloudy,-5
321310,621310,"(42.46940091300047, -93.81649055599968)",Rainy,8
321311,621311,"(38.89037138500049, -77.03196112699965)",Rainy,33
321312,621312,"(47.52227862900048, -120.47001078999972)",Cloudy,21
321313,621313,"(47.47531977900047, -100.11842104899966)",Sunny,13
321314,621314,"(18.220833, -66.590149)",Stormy,27
321315,621315,"(40.48501028300046, -88.99771017799969)",Rainy,7
321316,621316,"(44.56744942400047, -120.15503132599969)",Cloudy,8
321317,621317,"(39.008830667000495, -75.57774116799965)",Sunny,6
321318,621318,"(42.27687047000046, -72.08269067499964)",Sunny,25
321319,621319,"(40.06021014100048, -82.40426005599966)",Sunny,-1
321320,621320,"(18.335765, -64.896335)",Rainy,26
321321,621321,"(34.52088095200048, -106.24058098499967)",Cloudy,11
321322,621322,"(21.304850435000446, -157.85774940299973)",Humid,25
321323,621323,"(43.23554134300048, -108.10983035299967)",Sunny,3
321324,621324,"(42.27687047000046, -72.08269067499964)",Cloudy,5
321325,621325,"(40.13057004800049, -74.27369128799967)",Sunny,8
321326,621326,"(42.82700103200045, -75.54397042699964)",Sunny,12
321327,621327,"(44.39319117400049, -89.81637074199966)",Sunny,-14
321328,621328,"(13.444304, 144.793731)",Rainy,26
321329,621329,"(34.74865012400045, -92.27449074299966)",Cloudy,14
321330,621330,"(35.466220975000454, -79.15925046299964)",Rainy,33
321331,621331,"(41.56266102000046, -72.64984095199964)",Sunny,4
321332,621332,"(43.62538123900049, -72.51764079099962)",Rainy,20
321333,621333,"(37.645970271000465, -84.77497104799966)",Sunny,19
321334,621334,"(33.998821303000454, -81.04537120699968)",Rainy,27
321335,621335,"(42.46940091300047, -93.81649055599968)",Sunny,-2
321336,621336,"(43.65595011300047, -71.50036091999965)",Sunny,24
321337,621337,"(37.63864012300047, -120.99999953799971)",Sunny,22
321338,621338,"(38.34774030000045, -98.20078122699965)",Sunny,24
321339,621339,"(64.84507995700051, -147.72205903599973)",Snowy,13
321340,621340,"(37.54268067400045, -78.45789046299967)",Sunny,33
321341,621341,"(38.66551020200046, -80.71264013499967)",Cloudy,4
321342,621342,"(31.31266064400046, -92.44568007099969)",Rainy,21
321343,621343,"(38.66551020200046, -80.71264013499967)",Cloudy,28
321344,621344,"(21.304850435000446, -157.85774940299973)",Sunny,27
321345,621345,"(38.34774030000045, -98.20078122699965)",Cloudy,-10
321346,621346,"(42.46940091300047, -93.81649055599968)",Rainy,-3
321347,621347,"(43.65595011300047, -71.50036091999965)",Sunny,-4
321348,621348,"(38.843840757000464, -106.13361092099967)",Sunny,15
321349,621349,"(40.06021014100048, -82.40426005599966)",Sunny,25
321350,621350,"(47.06652897200047, -109.42442064499971)",Sunny,13
321351,621351,"(32.84057112200048, -86.63186076199969)",Sunny,15
321352,621352,"(37.63864012300047, -120.99999953799971)",Cloudy,16
321353,621353,"(35.68094058000048, -85.77449091399967)",Sunny,4
321354,621354,"(39.29058096400047, -76.60926011099963)",Cloudy,16
321355,621355,"(34.865970280000454, -111.76381127699972)",Sunny,21
321356,621356,"(44.39319117400049, -89.81637074199966)",Sunny,-4
321357,621357,"(39.29058096400047, -76.60926011099963)",Sunny,28
321358,621358,"(18.220833, -66.590149)",Sunny,30
321359,621359,"(45.254228894000505, -68.98503133599962)",Sunny,7
321360,621360,"(45.254228894000505, -68.98503133599962)",Sunny,18
321361,621361,"(32.83968109300048, -83.62758034599966)",Rainy,29
321362,621362,"(43.23554134300048, -108.10983035299967)",Snowy,20
321363,621363,"(32.745510099000455, -89.53803082499968)",Humid,15
321364,621364,"(37.54268067400045, -78.45789046299967)",Cloudy,18
321365,621365,"(13.444304, 144.793731)",Cloudy,30
321366,621366,"(43.682630005000476, -114.3637300419997)",Snowy,-1
321367,621367,"(39.493240390000494, -117.07184056399967)",Sunny,23
321368,621368,"(43.62538123900049, -72.51764079099962)",Sunny,6
321369,621369,"(37.645970271000465, -84.77497104799966)",Cloudy,21
321370,621370,"(43.682630005000476, -114.3637300419997)",Cloudy,7
321371,621371,"(41.6410409880005, -99.36572062299967)",Cloudy,13
321372,621372,"(34.865970280000454, -111.76381127699972)",Sunny,37
321373,621373,"(32.745510099000455, -89.53803082499968)",Rainy,19
321374,621374,"(43.682630005000476, -114.3637300419997)",Sunny,11
321375,621375,"(34.52088095200048, -106.24058098499967)",Sunny,20
321376,621376,"(41.6410409880005, -99.36572062299967)",Rainy,10
321377,621377,"(39.008830667000495, -75.57774116799965)",Sunny,28
321378,621378,"(43.682630005000476, -114.3637300419997)",Cloudy,10
321379,621379,"(42.27687047000046, -72.08269067499964)",Sunny,20
321380,621380,"(40.13057004800049, -74.27369128799967)",Rainy,30
321381,621381,"(43.23554134300048, -108.10983035299967)",Snowy,25
321382,621382,"(39.29058096400047, -76.60926011099963)",Sunny,16
321383,621383,"(38.635790776000476, -92.56630005299968)",Rainy,7
321384,621384,"(34.865970280000454, -111.76381127699972)",Dry,23
321385,621385,"(40.06021014100048, -82.40426005599966)",Snowy,8
321386,621386,"(47.06652897200047, -109.42442064499971)",Snowy,-8
321387,621387,"(41.56266102000046, -72.64984095199964)",Sunny,23
321388,621388,"(42.46940091300047, -93.81649055599968)",Sunny,-9
321389,621389,"(41.56266102000046, -72.64984095199964)",Rainy,13
321390,621390,"(39.766910452000445, -86.14996019399968)",Rainy,30
321391,621391,"(38.89037138500049, -77.03196112699965)",Cloudy,31
321392,621392,"(47.47531977900047, -100.11842104899966)",Cold,8
321393,621393,"(39.766910452000445, -86.14996019399968)",Cloudy,26
321394,621394,"(13.444304, 144.793731)",Sunny,27
321395,621395,"(34.865970280000454, -111.76381127699972)",Hot,36
321396,621396,"(34.865970280000454, -111.76381127699972)",Sunny,30
321397,621397,"(34.52088095200048, -106.24058098499967)",Cloudy,14
321398,621398,"(38.635790776000476, -92.56630005299968)",Sunny,15
321399,621399,"(37.63864012300047, -120.99999953799971)",Sunny,39
321400,621400,"(18.220833, -66.590149)",Cloudy,32
321401,621401,"(40.79373015200048, -77.86070029399963)",Sunny,2
321402,621402,"(43.682630005000476, -114.3637300419997)",Sunny,-7
321403,621403,"(47.06652897200047, -109.42442064499971)",Cloudy,8
321404,621404,"(40.13057004800049, -74.27369128799967)",Stormy,8
321405,621405,"(39.360700171000474, -111.58713063499971)",Sunny,34
321406,621406,"(18.220833, -66.590149)",Rainy,28
321407,621407,"(35.68094058000048, -85.77449091399967)",Rainy,22
321408,621408,"(31.827240407000488, -99.42677020599967)",Sunny,25
321409,621409,"(40.79373015200048, -77.86070029399963)",Rainy,-2
321410,621410,"(31.827240407000488, -99.42677020599967)",Sunny,29
321411,621411,"(32.745510099000455, -89.53803082499968)",Rainy,19
321412,621412,"(41.70828019300046, -71.52247031399963)",Cloudy,26
321413,621413,"(40.06021014100048, -82.40426005599966)",Rainy,19
321414,621414,"(40.13057004800049, -74.27369128799967)",Rainy,2
321415,621415,"(43.23554134300048, -108.10983035299967)",Sunny,6
321416,621416,"(38.89037138500049, -77.03196112699965)",Sunny,11
321417,621417,"(44.39319117400049, -89.81637074199966)",Sunny,25
321418,621418,"(35.466220975000454, -79.15925046299964)",Cloudy,7
321419,621419,"(31.827240407000488, -99.42677020599967)",Rainy,40
321420,621420,"(18.335765, -64.896335)",Sunny,28
321421,621421,"(21.304850435000446, -157.85774940299973)",Rainy,27
321422,621422,"(43.65595011300047, -71.50036091999965)",Rainy,16
321423,621423,"(42.46940091300047, -93.81649055599968)",Sunny,0
321424,621424,"(47.47531977900047, -100.11842104899966)",Sunny,-6
321425,621425,"(38.89037138500049, -77.03196112699965)",Cloudy,13
321426,621426,"(33.998821303000454, -81.04537120699968)",Sunny,29
321427,621427,"(40.48501028300046, -88.99771017799969)",Cloudy,-2
321428,621428,"(47.47531977900047, -100.11842104899966)",Sunny,-8
321429,621429,"(35.68094058000048, -85.77449091399967)",Cloudy,14
321430,621430,"(64.84507995700051, -147.72205903599973)",Cold,-15
321431,621431,"(42.46940091300047, -93.81649055599968)",Cloudy,-5
321432,621432,"(42.46940091300047, -93.81649055599968)",Rainy,-7
321433,621433,"(39.360700171000474, -111.58713063499971)",Sunny,27
321434,621434,"(44.6613195430005, -84.71439026999968)",Sunny,24
321435,621435,"(34.74865012400045, -92.27449074299966)",Sunny,21
321436,621436,"(34.74865012400045, -92.27449074299966)",Sunny,17
321437,621437,"(44.39319117400049, -89.81637074199966)",Cloudy,20
321438,621438,"(31.31266064400046, -92.44568007099969)",Humid,24
321439,621439,"(39.766910452000445, -86.14996019399968)",Rainy,17
321440,621440,"(38.34774030000045, -98.20078122699965)",Cloudy,11
321441,621441,"(39.008830667000495, -75.57774116799965)",Sunny,16
321442,621442,"(35.466220975000454, -79.15925046299964)",Sunny,12
321443,621443,"(41.6410409880005, -99.36572062299967)",Sunny,12
321444,621444,"(64.84507995700051, -147.72205903599973)",Foggy,0
321445,621445,"(41.70828019300046, -71.52247031399963)",Sunny,24
321446,621446,"(18.335765, -64.896335)",Rainy,23
321447,621447,"(21.304850435000446, -157.85774940299973)",Rainy,26
321448,621448,"(41.70828019300046, -71.52247031399963)",Cloudy,6
321449,621449,"(43.62538123900049, -72.51764079099962)",Sunny,2
321450,621450,"(42.82700103200045, -75.54397042699964)",Sunny,-5
321451,621451,"(33.998821303000454, -81.04537120699968)",Sunny,27
321452,621452,"(45.254228894000505, -68.98503133599962)",Sunny,-16
321453,621453,"(46.35564873600049, -94.79420050299967)",Windy,28
321454,621454,"(64.84507995700051, -147.72205903599973)",Snowy,-19
321455,621455,"(41.6410409880005, -99.36572062299967)",Cloudy,14
321456,621456,"(42.46940091300047, -93.81649055599968)",Rainy,-7
321457,621457,"(38.66551020200046, -80.71264013499967)",Rainy,22
321458,621458,"(37.54268067400045, -78.45789046299967)",Rainy,19
321459,621459,"(64.84507995700051, -147.72205903599973)",Foggy,-1
321460,621460,"(32.83968109300048, -83.62758034599966)",Sunny,16
321461,621461,"(31.31266064400046, -92.44568007099969)",Rainy,34
321462,621462,"(39.766910452000445, -86.14996019399968)",Rainy,22
321463,621463,"(39.360700171000474, -111.58713063499971)",Snowy,7
321464,621464,"(32.84057112200048, -86.63186076199969)",Sunny,25
321465,621465,"(42.46940091300047, -93.81649055599968)",Sunny,-4
321466,621466,"(34.865970280000454, -111.76381127699972)",Hot,24
321467,621467,"(43.65595011300047, -71.50036091999965)",Snowy,23
321468,621468,"(13.444304, 144.793731)",Cloudy,28
321469,621469,"(46.35564873600049, -94.79420050299967)",Cloudy,10
321470,621470,"(31.827240407000488, -99.42677020599967)",Humid,22
321471,621471,"(47.52227862900048, -120.47001078999972)",Foggy,5
321472,621472,"(34.74865012400045, -92.27449074299966)",Rainy,30
321473,621473,"(31.31266064400046, -92.44568007099969)",Sunny,25
321474,621474,"(46.35564873600049, -94.79420050299967)",Cloudy,-3
321475,621475,"(40.13057004800049, -74.27369128799967)",Cloudy,16
321476,621476,"(39.493240390000494, -117.07184056399967)",Dry,40
321477,621477,"(44.6613195430005, -84.71439026999968)",Rainy,18
321478,621478,"(42.46940091300047, -93.81649055599968)",Sunny,0
321479,621479,"(35.68094058000048, -85.77449091399967)",Sunny,32
321480,621480,"(34.52088095200048, -106.24058098499967)",Rainy,27
321481,621481,"(34.52088095200048, -106.24058098499967)",Sunny,17
321482,621482,"(44.6613195430005, -84.71439026999968)",Snowy,9
321483,621483,"(43.65595011300047, -71.50036091999965)",Sunny,15
321484,621484,"(31.827240407000488, -99.42677020599967)",Sunny,15
321485,621485,"(32.745510099000455, -89.53803082499968)",Rainy,32
321486,621486,"(13.444304, 144.793731)",Rainy,22
321487,621487,"(31.827240407000488, -99.42677020599967)",Rainy,25
321488,621488,"(35.68094058000048, -85.77449091399967)",Rainy,35
321489,621489,"(32.745510099000455, -89.53803082499968)",Sunny,18
321490,621490,"(38.34774030000045, -98.20078122699965)",Rainy,13
321491,621491,"(39.493240390000494, -117.07184056399967)",Sunny,26
321492,621492,"(43.23554134300048, -108.10983035299967)",Windy,-10
321493,621493,"(35.466220975000454, -79.15925046299964)",Cloudy,29
321494,621494,"(42.27687047000046, -72.08269067499964)",Snowy,17
321495,621495,"(42.27687047000046, -72.08269067499964)",Cloudy,20
321496,621496,"(43.62538123900049, -72.51764079099962)",Sunny,17
321497,621497,"(18.220833, -66.590149)",Sunny,32
321498,621498,"(39.29058096400047, -76.60926011099963)",Sunny,18
321499,621499,"(44.56744942400047, -120.15503132599969)",Sunny,19
321500,621500,"(37.645970271000465, -84.77497104799966)",Rainy,-2
321501,621501,"(40.13057004800049, -74.27369128799967)",Rainy,6
321502,621502,"(32.745510099000455, -89.53803082499968)",Sunny,28
321503,621503,"(39.493240390000494, -117.07184056399967)",Dry,18
321504,621504,"(34.52088095200048, -106.24058098499967)",Cloudy,28
321505,621505,"(42.27687047000046, -72.08269067499964)",Rainy,7
321506,621506,"(44.6613195430005, -84.71439026999968)",Cloudy,21
321507,621507,"(38.635790776000476, -92.56630005299968)",Cloudy,6
321508,621508,"(32.84057112200048, -86.63186076199969)",Sunny,14
321509,621509,"(41.56266102000046, -72.64984095199964)",Sunny,-5
321510,621510,"(32.84057112200048, -86.63186076199969)",Humid,19
321511,621511,"(34.52088095200048, -106.24058098499967)",Cloudy,13
321512,621512,"(41.6410409880005, -99.36572062299967)",Rainy,26
321513,621513,"(39.008830667000495, -75.57774116799965)",Sunny,15
321514,621514,"(38.843840757000464, -106.13361092099967)",Snowy,15
321515,621515,"(40.79373015200048, -77.86070029399963)",Snowy,-1
321516,621516,"(40.48501028300046, -88.99771017799969)",Rainy,-4
321517,621517,"(43.682630005000476, -114.3637300419997)",Sunny,10
321518,621518,"(39.29058096400047, -76.60926011099963)",Cloudy,6
321519,621519,"(39.493240390000494, -117.07184056399967)",Hot,34
321520,621520,"(47.47531977900047, -100.11842104899966)",Cold,-7
321521,621521,"(47.47531977900047, -100.11842104899966)",Snowy,17
321522,621522,"(35.466220975000454, -79.15925046299964)",Rainy,13
321523,621523,"(38.89037138500049, -77.03196112699965)",Rainy,4
321524,621524,"(32.83968109300048, -83.62758034599966)",Sunny,27
321525,621525,"(38.89037138500049, -77.03196112699965)",Sunny,11
321526,621526,"(33.998821303000454, -81.04537120699968)",Humid,13
321527,621527,"(44.353130053000484, -100.3735306369997)",Cloudy,3
321528,621528,"(45.254228894000505, -68.98503133599962)",Rainy,-2
321529,621529,"(40.79373015200048, -77.86070029399963)",Cloudy,-2
321530,621530,"(35.47203135600046, -97.52107021399968)",Sunny,16
321531,621531,"(37.645970271000465, -84.77497104799966)",Rainy,-4
321532,621532,"(38.635790776000476, -92.56630005299968)",Cloudy,14
321533,621533,"(32.83968109300048, -83.62758034599966)",Humid,23
321534,621534,"(39.766910452000445, -86.14996019399968)",Sunny,21
321535,621535,"(44.56744942400047, -120.15503132599969)",Sunny,11
321536,621536,"(38.843840757000464, -106.13361092099967)",Snowy,26
321537,621537,"(35.47203135600046, -97.52107021399968)",Stormy,20
321538,621538,"(38.635790776000476, -92.56630005299968)",Rainy,-7
321539,621539,"(34.52088095200048, -106.24058098499967)",Rainy,11
